TIMESTAMP_END,LW_IN_T1_47_1,PA_T1_47_1,PPFD_IN_T1_47_1,RH_T1_47_1,SW_IN_T1_47_1,TA_T1_47_1
2024-03-20 01:30:00,276.1239166666667,93313.52399999999,0.0,71.33672633333335,0.0,10.316393733333333
2024-03-20 02:00:00,275.28464333333335,93300.69399999999,0.0,73.38500900000001,0.0,9.985022266666668
2024-03-20 02:30:00,273.99624666666665,93298.55600000001,0.0,73.55858833333333,0.0,9.899799333333334
2024-03-20 03:00:00,270.9054233333333,93289.68066666667,0.0,81.87143566666667,0.0,8.484038700000001
2024-03-20 03:30:00,270.1389633333333,93288.00133333333,0.0,84.659435,0.0,7.923021933333333
2024-03-20 04:00:00,271.56326,93306.37333333334,0.0,82.34902533333334,0.0,8.185449799999999
2024-03-20 04:30:00,272.6448233333333,93325.63466666666,0.0,80.58162666666666,0.0,8.5973109
2024-03-20 05:00:00,273.23200333333335,93340.21966666666,0.0,79.254164,0.0,8.853377433333332
2024-03-20 05:30:00,272.14782333333335,93352.00666666667,0.0,78.968253,0.0,8.740544333333334
2024-03-20 06:00:00,271.02300333333335,93358.117,0.0,83.37471466666666,0.0,7.757933033333333
2024-03-20 06:30:00,269.39129333333335,93361.04233333333,0.0,86.027476,0.0,7.409999833333333
2024-03-20 07:00:00,267.04944666666665,93382.11700000001,50.90487644352617,91.252751,27.349815093057853,6.854071899999999
2024-03-20 07:30:00,268.64434,93389.57933333333,175.03499811019284,86.09046933333335,104.95495919972451,8.5735387
2024-03-20 08:00:00,269.4149533333333,93404.21066666667,365.86283144352615,82.08933666666667,202.43734819972454,9.371694366666667
2024-03-20 08:30:00,270.0472466666667,93415.83733333334,544.5374114435261,81.77220933333334,285.17406153305785,9.455455466666667
2024-03-20 09:00:00,272.0009366666667,93423.27733333333,717.5644381101928,80.66741433333333,368.6160981997245,9.4973608
2024-03-20 09:30:00,275.6858733333333,93423.80866666666,906.0327114435262,81.47745366666666,459.8028881997245,9.807394533333333
2024-03-20 10:00:00,281.11334,93432.307,994.3507881101929,82.12824833333333,507.2549048663912,10.269194333333333
2024-03-20 10:30:00,280.82815666666664,93429.173,1102.0516681101928,84.66657566666666,569.5692848663912,10.243534
2024-03-20 11:00:00,283.78036333333336,93420.053,1176.530508110193,82.157575,646.0495348663912,10.816011
2024-03-20 11:30:00,285.67059666666665,93410.04900000001,1170.8278414435263,80.95746533333333,658.4760181997245,11.198889333333334
2024-03-20 12:00:00,290.75687,93407.49799999999,1344.0134747768595,78.83643166666667,718.3710015330579,11.833294333333333
2024-03-20 12:30:00,295.6795,93408.43466666667,1323.1522747768597,75.01395833333332,683.2283048663911,12.481199666666667
2024-03-20 13:00:00,298.5592666666667,93412.793,1484.0202414435262,70.80629300000001,731.1469648663913,12.841165666666665
2024-03-20 13:30:00,301.3343266666667,93413.60733333333,1371.9892414435262,68.58750433333333,694.5411781997245,13.502027
2024-03-20 14:00:00,303.39538,93409.469,1025.7362647768596,68.684821,538.4767715330579,13.675333333333333
2024-03-20 14:30:00,308.68623,93405.01166666667,1018.1938781101928,69.08548833333334,544.1406648663911,14.355411
2024-03-20 15:00:00,304.30582,93389.61766666666,1100.8168647768593,63.67551466666667,565.1197648663912,15.320933666666667
